first_name,last_name,email,date_of_birth,above_18
Michael,Swanson,Michael_Swanson@patel.com,19680815,True
Janet,Mcdonald,Janet_Mcdonald@olson.org,19700813,True
Brett,Willis,Brett_Willis@gibbs.com,19610908,True
Jacob,Smith,Jacob_Smith@graves.com,19960504,True
Alexa,Webb,Alexa_Webb@owens.com,19630721,True
Louis,Klein,Louis_Klein@phillips-allen.com,19651220,True
Tony,Yu,Tony_Yu@esparza.com,19510611,True
Lisa,Goodman,Lisa_Goodman@floyd-vasquez.com,20081105,False
Kimberly,Hernandez,Kimberly_Hernandez@moore-johnson.com,20081027,False
Phillip,Friedman,Phillip_Friedman@arnold.biz,19881015,True
Brian,Lam,Brian_Lam@jones.com,20080409,False
Kristin,Wilkins,Kristin_Wilkins@harvey.com,20020511,True
Joshua,Lynch,Joshua_Lynch@daniels.com,19650526,True
Blake,Mclaughlin,Blake_Mclaughlin@rogers.com,20160806,False
Billy,Olsen,Billy_Olsen@cooper.com,19690503,True
Shawn,Brock,Shawn_Brock@lee.com,19670909,True
Danielle,Jones,Danielle_Jones@nelson.com,19650213,True
Jim,Gomez,Jim_Gomez@cox-moore.com,19560604,True
Sabrina,Henderson,Sabrina_Henderson@reynolds.com,20080220,False
David,Pennington,David_Pennington@graham.com,19750302,True
Deborah,Williams,Deborah_Williams@howard.com,19841121,True
Stephanie,Bowman,Stephanie_Bowman@harvey-rodriguez.net,19510521,True
Joseph,Frazier,Joseph_Frazier@lopez-lewis.net,20100313,False
Ryan,Mclaughlin,Ryan_Mclaughlin@archer-snyder.com,20170713,False
Tony,Hall,Tony_Hall@gamble-brown.com,19510210,True
Timothy,Martin,Timothy_Martin@camacho-sparks.net,20030501,False
John,Obrien,John_Obrien@pearson-hansen.com,19580116,True
Barbara,Johnson,Barbara_Johnson@valdez-brown.biz,20040523,False
Brandon,Marshall,Brandon_Marshall@thompson.org,19860415,True
Carrie,Miller,Carrie_Miller@taylor.com,20170104,False
Samantha,Dean,Samantha_Dean@bennett.net,19610213,True
Jamie,Wilson,Jamie_Wilson@kane-french.info,20140110,False
Carlos,Acosta,Carlos_Acosta@hartman-zamora.com,20040705,False
Amy,Bennett,Amy_Bennett@smith-chase.com,19640126,True
Dominique,Wells,Dominique_Wells@carter-hurst.com,20140529,False
Sarah,Bright,Sarah_Bright@winters.com,19981115,True
Michael,Barton,Michael_Barton@marshall-henson.com,20070530,False
Rebecca,Anderson,Rebecca_Anderson@carter-ramirez.com,19730827,True
Megan,Riggs,Megan_Riggs@turner.net,19740403,True
Whitney,Andrews,Whitney_Andrews@morris-zimmerman.com,19811226,True
Catherine,Jones,Catherine_Jones@adams-cole.com,19970926,True
William,Andrews,William_Andrews@willis.com,19960322,True
Kathleen,Edwards,Kathleen_Edwards@clark.com,20170808,False
Roger,Frost,Roger_Frost@cole-robinson.com,19700217,True
Justin,Johnson,Justin_Johnson@gordon.com,19540205,True
Valerie,Young,Valerie_Young@mueller.com,19540714,True
Samantha,Perez,Samantha_Perez@bailey.org,19940623,True
Devin,Allen,Devin_Allen@decker-frank.com,19751024,True
Stephanie,Little,Stephanie_Little@hicks-anderson.net,19501123,True
Melanie,Miller,Melanie_Miller@martinez.biz,19870515,True
Erica,Beck,Erica_Beck@lane.com,19570423,True
Toni,Dunn,Toni_Dunn@chapman.com,19800831,True
Eric,Dunn,Eric_Dunn@reese.com,19601207,True
David,Jackson,David_Jackson@stokes-guzman.com,19680825,True
Melanie,Gates,Melanie_Gates@yang.com,20120501,False
Heather,Pierce,Heather_Pierce@williams-edwards.com,19570813,True
Jordan,Lewis,Jordan_Lewis@nolan.net,19621214,True
Michele,Johnson,Michele_Johnson@johnson-james.net,20050410,False
Samantha,Ryan,Samantha_Ryan@hernandez.com,20051016,False
Christopher,Hudson,Christopher_Hudson@conrad.com,19591217,True
Zachary,Williams,Zachary_Williams@jackson-dean.com,19780218,True
Donna,Davis,Donna_Davis@garza.com,19680809,True
Jordan,Erickson,Jordan_Erickson@martinez.com,19750802,True
Christopher,Nolan,Christopher_Nolan@black-copeland.biz,20171117,False
Evelyn,Hanna,Evelyn_Hanna@mitchell-perez.org,20160427,False
Jason,Johnson,Jason_Johnson@edwards.com,19740213,True
Barbara,Caldwell,Barbara_Caldwell@lopez.org,19500509,True
Ronald,Huff,Ronald_Huff@miles.com,20000321,True
Holly,Norris,Holly_Norris@gutierrez-hurst.org,19690106,True
Derrick,Carter,Derrick_Carter@coleman-byrd.info,19640504,True
Kenneth,Golden,Kenneth_Golden@ramsey.com,20000124,True
Grace,Edwards,Grace_Edwards@jones-kelley.com,20060808,False
Jonathan,Rios,Jonathan_Rios@johnson.net,19810919,True
Mackenzie,Miller,Mackenzie_Miller@bender-stanton.com,20150429,False
Tammy,Taylor,Tammy_Taylor@pace.com,19500712,True
Reginald,King,Reginald_King@turner.net,19810410,True
Matthew,Fletcher,Matthew_Fletcher@perez.com,20050209,False
Elizabeth,Jordan,Elizabeth_Jordan@schroeder-mcdaniel.com,20040107,False
Sally,Santiago,Sally_Santiago@bowers.net,19730221,True
James,Johnson,James_Johnson@greene.biz,20021216,True
Jason,Saunders,Jason_Saunders@campos.org,19951006,True
Carol,Hernandez,Carol_Hernandez@rowe.net,19850804,True
Kendra,Dawson,Kendra_Dawson@hernandez.biz,19510407,True
James,Hess,James_Hess@humphrey-white.org,19900116,True
Michael,Stokes,Michael_Stokes@navarro.com,19790611,True
Jeffrey,Martinez,Jeffrey_Martinez@flynn-young.info,20170209,False
Joseph,Bell,Joseph_Bell@gallegos.net,19580916,True
Pamela,Black,Pamela_Black@powers-decker.biz,19920218,True
Robert,Jordan,Robert_Jordan@boyer.com,20150302,False
Kathy,Baker,Kathy_Baker@griffin-williams.com,20000818,True
Brian,Bailey,Brian_Bailey@bush-hart.biz,19900707,True
Mitchell,Clark,Mitchell_Clark@miller.com,19640829,True
Kelly,Mcintyre,Kelly_Mcintyre@mosley.net,20140324,False
Susan,Ali,Susan_Ali@leach.com,19990105,True
Latoya,Gonzales,Latoya_Gonzales@ross.org,20091217,False
Olivia,Mayo,Olivia_Mayo@alexander.com,20170119,False
Thomas,Anderson,Thomas_Anderson@perez.biz,19840307,True
Todd,Jennings,Todd_Jennings@house.com,19860621,True
Paul,Dixon,Paul_Dixon@smith.com,19650325,True
Julie,Torres,Julie_Torres@harris.com,19920122,True
James,Miller,James_Miller@ellis-fox.com,19990901,True
John,Howard,John_Howard@zimmerman.com,19980206,True
Anne,Savage,Anne_Savage@moore.com,19900717,True
Richard,Wilson,Richard_Wilson@hernandez.com,19990703,True
Mrs.,Amber,Amber_Esparza@hoffman.com,20041230,False
Todd,Armstrong,Todd_Armstrong@carlson-smith.info,19730821,True
Aaron,Richardson,Aaron_Richardson@savage-swanson.org,19910306,True
Gregory,Pollard,Gregory_Pollard@smith-hensley.com,19620725,True
Jon,Butler,Jon_Butler@blackwell.com,19870318,True
Chelsea,Madden,Chelsea_Madden@cooper.com,19621221,True
Misty,Ramos,Misty_Ramos@stokes.org,20071103,False
Ryan,Murphy,Ryan_Murphy@brooks.com,19741028,True
Brittany,Sandoval,Brittany_Sandoval@gibson.biz,20120221,False
Rose,Stanton,Rose_Stanton@coleman.info,19650830,True
Kristen,Banks,Kristen_Banks@gentry-curtis.biz,20031203,False
Julia,Stokes,Julia_Stokes@wood.com,19590321,True
Paul,Phillips,Paul_Phillips@vance.com,19970216,True
Amber,Thompson,Amber_Thompson@mcdonald.net,19801025,True
Mrs.,Valerie,Valerie_Norton@villanueva.com,19670705,True
Adam,Parker,Adam_Parker@yoder.com,19980722,True
Jennifer,Gonzales,Jennifer_Gonzales@morris.org,19930822,True
Jacqueline,Hernandez,Jacqueline_Hernandez@johnson.com,19520129,True
Cory,Walker,Cory_Walker@torres.net,19621208,True
Jennifer,Miller,Jennifer_Miller@miller-ray.net,19710802,True
Dawn,Bond,Dawn_Bond@robinson.com,19740105,True
Tara,Daniel,Tara_Daniel@ross.com,19820701,True
Rebecca,Thompson,Rebecca_Thompson@ferrell.biz,19980720,True
Victor,Serrano,Victor_Serrano@nelson-hudson.com,19590902,True
Elizabeth,Bell,Elizabeth_Bell@nguyen.org,20010329,True
Julie,Coleman,Julie_Coleman@knight.com,19510104,True
Jennifer,Brown,Jennifer_Brown@cook.net,20100110,False
Jessica,Moore,Jessica_Moore@mooney.biz,19610212,True
John,Ramirez,John_Ramirez@smith-edwards.com,20000307,True
Becky,Hall,Becky_Hall@padilla.com,20060726,False
Christine,Smith,Christine_Smith@hansen.com,19630427,True
Christopher,Osborne,Christopher_Osborne@parker.com,19910806,True
Jacob,Hernandez,Jacob_Hernandez@young-jenkins.com,19690520,True
Jennifer,Rogers,Jennifer_Rogers@campbell.com,19970519,True
Tammy,Young,Tammy_Young@jenkins-jones.com,19890522,True
James,Lewis,James_Lewis@gonzalez.org,20080503,False
Charles,Stanley,Charles_Stanley@waters.biz,19600523,True
Christina,Garcia,Christina_Garcia@vargas.com,19990611,True
Heather,Davis,Heather_Davis@small-haas.com,19511103,True
Ashley,Fuentes,Ashley_Fuentes@johnson.net,19590428,True
Jorge,Brown,Jorge_Brown@thomas-green.org,20041021,False
Sierra,Park,Sierra_Park@brewer.net,19851019,True
Todd,Miller,Todd_Miller@blankenship-hernandez.com,19761017,True
Jeffrey,Sanchez,Jeffrey_Sanchez@jones-butler.com,19950914,True
Crystal,Luna,Crystal_Luna@davis.org,19610224,True
Devin,Flores,Devin_Flores@wells-wang.com,19771013,True
Bianca,Martin,Bianca_Martin@mitchell.com,19780205,True
Danielle,Snyder,Danielle_Snyder@hayes-davis.com,20130422,False
Edward,Carney,Edward_Carney@lopez.com,19910712,True
Joseph,Grimes,Joseph_Grimes@diaz.com,19610728,True
April,Fowler,April_Fowler@fitzgerald.com,20171213,False
Michelle,Mccoy,Michelle_Mccoy@johnson.biz,19870620,True
Alicia,Stone,Alicia_Stone@oconnell.com,19731015,True
Micheal,Lloyd,Micheal_Lloyd@vaughn.net,20160430,False
Richard,Ortiz,Richard_Ortiz@burton.com,20130719,False
Jasmine,Reyes,Jasmine_Reyes@miller.com,19680910,True
Tony,Smith,Tony_Smith@davis.com,20051222,False
Mary,Melton,Mary_Melton@dorsey-wheeler.biz,19511124,True
William,Griffin,William_Griffin@jenkins.com,19710622,True
Scott,Vargas,Scott_Vargas@elliott.net,19530507,True
Adam,Guerra,Adam_Guerra@nelson-reynolds.com,19960614,True
Christina,Vang,Christina_Vang@miller.com,19960405,True
Nicole,Williams,Nicole_Williams@rivera.com,19500805,True
Erica,Powers,Erica_Powers@harris.org,19570415,True
Angela,Garcia,Angela_Garcia@fernandez-long.com,19510127,True
Melissa,Brown,Melissa_Brown@walker-phillips.com,19950205,True
John,Santiago,John_Santiago@rodriguez.net,20150801,False
Donald,Nelson,Donald_Nelson@fuller.com,19800416,True
Misty,Bell,Misty_Bell@webb.com,19930408,True
Vanessa,Barnes,Vanessa_Barnes@mcknight.com,19750630,True
Brian,Austin,Brian_Austin@jones.com,19751001,True
Jeffrey,King,Jeffrey_King@hicks-boyd.com,19770623,True
Levi,Vaughn,Levi_Vaughn@mason.biz,19531124,True
Melanie,Blake,Melanie_Blake@anderson-martin.com,19810610,True
Marvin,Franklin,Marvin_Franklin@andrews-kelley.info,20181107,False
Angela,Massey,Angela_Massey@ford.com,19701209,True
Lisa,Cole,Lisa_Cole@gaines-pham.org,19761106,True
George,Stark,George_Stark@ortiz.info,19700414,True
Jeffrey,Salas,Jeffrey_Salas@hernandez-weber.org,19910908,True
Richard,Reeves,Richard_Reeves@pena.biz,19730725,True
Heather,Maldonado,Heather_Maldonado@warner-cole.info,19990714,True
Shelly,Mcdaniel,Shelly_Mcdaniel@little.com,19951028,True
David,Ryan,David_Ryan@williams.com,19750728,True
Tyler,Trevino,Tyler_Trevino@greene.info,20050824,False
Christina,Jackson,Christina_Jackson@griffith-thomas.net,20020829,True
Jodi,Peterson,Jodi_Peterson@wall-perry.org,19991221,True
Melissa,Carney,Melissa_Carney@ramirez-leach.com,19750915,True
David,Cole,David_Cole@montgomery-stafford.com,19691112,True
Ricardo,Weber,Ricardo_Weber@foster-mayer.com,19641114,True
Jessica,Mckenzie,Jessica_Mckenzie@day.com,19500811,True
James,Ramirez,James_Ramirez@phillips.com,19980610,True
Jeffrey,Wise,Jeffrey_Wise@baker.org,19871011,True
Brandy,Fisher,Brandy_Fisher@baird.com,20120630,False
Renee,Barrera,Renee_Barrera@baxter-anderson.info,19761005,True
Melanie,Wiggins,Melanie_Wiggins@mcdonald-rice.com,20000214,True
Alexander,Mckee,Alexander_Mckee@lewis.com,20101029,False
Sheryl,Hill,Sheryl_Hill@johnson.net,19620831,True
Sandra,White,Sandra_White@williams.com,19530513,True
Christopher,Thompson,Christopher_Thompson@peterson.biz,19940802,True
Mr.,Daniel,Daniel_Smith@cummings.com,19860308,True
Theresa,Johnson,Theresa_Johnson@chapman-quinn.com,20100812,False
Kristopher,Cunningham,Kristopher_Cunningham@cunningham.org,19740908,True
Nathan,Morgan,Nathan_Morgan@larson.com,20131224,False
David,Murray,David_Murray@mclaughlin.com,19941209,True
April,Taylor,April_Taylor@johnson-hayes.biz,19550314,True
Daniel,Herrera,Daniel_Herrera@carter.com,20010227,True
John,Mcpherson,John_Mcpherson@jensen.com,19680816,True
Scott,Simmons,Scott_Simmons@ritter-goodwin.info,19831118,True
Gary,Tran,Gary_Tran@henry.net,19790627,True
Erica,Vaughn,Erica_Vaughn@erickson-evans.org,19581113,True
Jennifer,Peterson,Jennifer_Peterson@chung.info,19571219,True
April,Mccormick,April_Mccormick@douglas.com,19630815,True
Justin,Davis,Justin_Davis@perry.biz,19920413,True
Julia,Hall,Julia_Hall@cisneros.com,19910717,True
Anna,Cunningham,Anna_Cunningham@willis.org,19860912,True
Jacob,Stevens,Jacob_Stevens@holland.com,20061022,False
Jerry,Payne,Jerry_Payne@burgess.com,19880902,True
Mark,Collins,Mark_Collins@sullivan.biz,19770309,True
Benjamin,Clark,Benjamin_Clark@cooper-ortega.com,19971008,True
Lisa,Norton,Lisa_Norton@huffman.com,19731221,True
Christopher,Smith,Christopher_Smith@lamb.com,19810707,True
Mary,Myers,Mary_Myers@perez-tanner.com,19680715,True
Stephanie,Skinner,Stephanie_Skinner@bailey-reyes.com,19990820,True
Dave,Kelly,Dave_Kelly@oneal-jones.net,19730626,True
Patricia,Gallagher,Patricia_Gallagher@lawrence.org,20180302,False
Shaun,Holloway,Shaun_Holloway@steele.com,19870623,True
Marc,Love,Marc_Love@martin.com,19550722,True
Michael,Mayer,Michael_Mayer@davis.net,19710414,True
Mason,Rodriguez,Mason_Rodriguez@morris.com,20051023,False
Jason,Payne,Jason_Payne@bell.net,19970430,True
Johnny,Hicks,Johnny_Hicks@galvan.biz,20050217,False
Lisa,Rodgers,Lisa_Rodgers@jenkins.com,19560125,True
Sarah,Tyler,Sarah_Tyler@sloan.com,19810108,True
Brian,Rodriguez,Brian_Rodriguez@lawrence-johnson.biz,19821221,True
Charlene,Jones,Charlene_Jones@fox.com,20080522,False
Scott,Lawrence,Scott_Lawrence@aguilar.com,19760104,True
Carol,Patrick,Carol_Patrick@noble.info,19591230,True
Mrs.,Jessica,Jessica_Gibson@wall.com,19960824,True
Linda,Sullivan,Linda_Sullivan@clayton.org,19911219,True
Donna,Carrillo,Donna_Carrillo@rush.org,20080119,False
Scott,Baker,Scott_Baker@frey.com,19951111,True
Brian,Jensen,Brian_Jensen@berger.com,19600714,True
James,Sosa,James_Sosa@robles-hawkins.com,19570811,True
Veronica,Zavala,Veronica_Zavala@wilson.org,20090227,False
Jenny,Fields,Jenny_Fields@ward.com,19910206,True
George,Monroe,George_Monroe@guzman.biz,19900915,True
Michael,Smith,Michael_Smith@allen.info,19810710,True
Kevin,Oliver,Kevin_Oliver@duffy-holland.biz,20011026,True
Nicholas,Mejia,Nicholas_Mejia@gibson.com,19560322,True
Phillip,Logan,Phillip_Logan@campbell-norris.com,19851108,True
Jamie,Jackson,Jamie_Jackson@carr.com,19770526,True
Thomas,Alvarez,Thomas_Alvarez@cole-mitchell.com,19940216,True
Kaitlin,Lawson,Kaitlin_Lawson@rodriguez-green.com,20010904,True
Carlos,Wagner,Carlos_Wagner@taylor.info,20110618,False
Christopher,Anderson,Christopher_Anderson@howell.biz,19810611,True
Roberto,Sparks,Roberto_Sparks@pope.biz,19790706,True
Julie,Oneal,Julie_Oneal@blair.biz,19750305,True
Megan,Friedman,Megan_Friedman@garcia.com,19730504,True
Cheryl,Taylor,Cheryl_Taylor@willis.com,19710125,True
Jeffrey,Hatfield,Jeffrey_Hatfield@morgan-erickson.com,19701014,True
James,Phillips,James_Phillips@green-taylor.com,19611019,True
Jessica,Moore,Jessica_Moore@harrison-bautista.com,19990905,True
Eric,Richards,Eric_Richards@reeves.net,19500210,True
Rebecca,Mitchell,Rebecca_Mitchell@bullock.org,20110512,False
Anna,Patrick,Anna_Patrick@vance.com,19631012,True
Eric,Schmidt,Eric_Schmidt@roberson.com,19660425,True
Mark,Campbell,Mark_Campbell@brown.com,20040705,False
Taylor,Oconnell,Taylor_Oconnell@campbell.com,19520508,True
Debra,Peters,Debra_Peters@smith.com,19820804,True
Richard,Anderson,Richard_Anderson@peck-franklin.com,19700405,True
William,Russell,William_Russell@evans.com,19690601,True
Ryan,Mcdaniel,Ryan_Mcdaniel@white.com,19870804,True
Jacqueline,Frazier,Jacqueline_Frazier@pollard.info,20050306,False
Steven,Stuart,Steven_Stuart@murray-todd.org,19900121,True
Emily,Rodriguez,Emily_Rodriguez@allen-richards.com,19850611,True
Ryan,Perez,Ryan_Perez@taylor.com,19550531,True
Lauren,Hahn,Lauren_Hahn@simmons.com,19720620,True
Megan,Lopez,Megan_Lopez@williams-gonzales.com,19530702,True
Matthew,Lucero,Matthew_Lucero@bowers-pham.info,19900508,True
Joseph,Perez,Joseph_Perez@ryan.com,19740909,True
Kimberly,Wright,Kimberly_Wright@tran.com,20130212,False
Donald,Braun,Donald_Braun@madden.com,20040416,False
Savannah,Reese,Savannah_Reese@townsend-rios.com,20180723,False
Leslie,Wiggins,Leslie_Wiggins@reese-camacho.com,20140921,False
Mrs.,Deanna,Deanna_Gonzalez@murray.com,19650625,True
Derrick,Brown,Derrick_Brown@rodriguez.info,19780818,True
Meghan,Davis,Meghan_Davis@ward.com,20090222,False
Faith,Edwards,Faith_Edwards@price.net,19770726,True
Stephanie,Morgan,Stephanie_Morgan@howard.com,19881231,True
Laura,Vargas,Laura_Vargas@gallagher-young.com,19770910,True
Caleb,Singh,Caleb_Singh@campbell-allen.com,19740224,True
Cassandra,Andrade,Cassandra_Andrade@becker-clark.com,19800915,True
Robert,Hall,Robert_Hall@osborn.com,19720509,True
Kenneth,Hill,Kenneth_Hill@allen-brown.com,20020128,True
David,Brown,David_Brown@patton-garcia.com,20111128,False
Sarah,Lewis,Sarah_Lewis@wyatt.com,19810225,True
Stephen,Meyers,Stephen_Meyers@welch.com,19510517,True
Victor,Becker,Victor_Becker@williams-little.info,19690529,True
Brad,Huff,Brad_Huff@moore.com,19611227,True
Thomas,Sanchez,Thomas_Sanchez@cunningham-reid.net,19570914,True
Michael,Chapman,Michael_Chapman@bennett-tucker.org,19581005,True
Stephen,Lam,Stephen_Lam@estrada-young.com,19520109,True
Theresa,Wells,Theresa_Wells@smith.biz,20040117,False
Richard,Barrera,Richard_Barrera@jackson.com,19501216,True
Kelly,Boyle,Kelly_Boyle@hayes.com,19950717,True
Alexander,Richardson,Alexander_Richardson@perez.com,19581025,True
James,Hicks,James_Hicks@mendoza.com,19810704,True
Todd,Simon,Todd_Simon@lopez.com,19980106,True
Jason,Meyer,Jason_Meyer@murphy-mitchell.org,20180608,False
Matthew,Moore,Matthew_Moore@nichols.com,20030707,False
Lindsay,Rivera,Lindsay_Rivera@smith.com,20010522,True
Michael,Peterson,Michael_Peterson@johnson.com,19960217,True
Jennifer,Martin,Jennifer_Martin@mack.com,20100106,False
Martin,Solomon,Martin_Solomon@graves.net,19830720,True
Rebecca,Quinn,Rebecca_Quinn@moore-crawford.info,19601127,True
Kerry,Branch,Kerry_Branch@mays.biz,19740423,True
Leslie,Ruiz,Leslie_Ruiz@liu.com,19661207,True
Joseph,Howard,Joseph_Howard@williams.com,19520726,True
Rebecca,Wright,Rebecca_Wright@walker.com,20130914,False
Jacqueline,Phillips,Jacqueline_Phillips@larson.com,19880118,True
Wesley,Erickson,Wesley_Erickson@reyes.com,19780608,True
Janet,West,Janet_West@chung-anderson.com,20010124,True
James,Barnett,James_Barnett@evans-gonzalez.com,20161120,False
Eric,Scott,Eric_Scott@mccormick.com,20010522,True
James,Jones,James_Jones@bell.biz,19870404,True
Joshua,Baker,Joshua_Baker@bradley.info,19660205,True
Kathleen,Baker,Kathleen_Baker@evans.com,19700803,True
Michael,Clark,Michael_Clark@rojas.info,20161009,False
Anne,Richards,Anne_Richards@mccarthy.com,19690609,True
Renee,Williams,Renee_Williams@smith.com,20130130,False
Derek,Thomas,Derek_Thomas@green.com,19640724,True
Robert,White,Robert_White@schwartz.com,19900203,True
Teresa,Figueroa,Teresa_Figueroa@love.info,19501119,True
Ashley,Murphy,Ashley_Murphy@hart-alvarado.com,19521231,True
Laura,Peterson,Laura_Peterson@morton.com,19650422,True
Brian,Cardenas,Brian_Cardenas@allen.com,20000403,True
Dana,Conrad,Dana_Conrad@french-maxwell.com,19711221,True
Kathleen,Deleon,Kathleen_Deleon@cervantes-spears.org,19740120,True
Ebony,Garcia,Ebony_Garcia@williams.net,19681101,True
Johnathan,Allen,Johnathan_Allen@young.com,20000901,True
Laura,Faulkner,Laura_Faulkner@underwood.org,20030611,False
Kirk,Pearson,Kirk_Pearson@mason.net,19611114,True
Joseph,Bonilla,Joseph_Bonilla@freeman.com,19740508,True
Christina,Moore,Christina_Moore@harvey.com,19550524,True
Gary,Barber,Gary_Barber@roberts.net,19551112,True
Laura,Diaz,Laura_Diaz@wall-cross.com,19620329,True
Jerry,Stuart,Jerry_Stuart@king.com,20180525,False
Brianna,Griffith,Brianna_Griffith@hughes.com,19511030,True
Kenneth,Lopez,Kenneth_Lopez@hess.biz,19970126,True
Wesley,Krause,Wesley_Krause@sharp.com,20030222,False
Derek,Sullivan,Derek_Sullivan@weeks.org,19770118,True
Brian,Johnson,Brian_Johnson@carr.com,19810617,True
Miss,Monica,Monica_Mcdonald@massey.com,19720614,True
Christine,Peterson,Christine_Peterson@hamilton.com,19741119,True
Brianna,Ramirez,Brianna_Ramirez@jones-stone.com,20180521,False
Robert,Decker,Robert_Decker@travis.com,19791021,True
Michael,Bryant,Michael_Bryant@harris.net,19931226,True
Jamie,Silva,Jamie_Silva@shepard.com,19831128,True
Steven,Jones,Steven_Jones@pearson-phelps.com,19641227,True
